customer_id,days_since_last_transaction,days_since_first_transaction,customer_lifetime_days,total_transactions,unique_merchants,unique_categories,unique_locations,avg_transactions_per_day,avg_transactions_per_week,avg_transactions_per_month,total_amount,avg_transaction_amount,median_transaction_amount,std_transaction_amount,min_transaction_amount,max_transaction_amount,total_expenses,avg_expense_amount,max_expense_amount,expense_transaction_count,total_income,avg_income_amount,max_income_amount,income_transaction_count,net_cash_flow,income_expense_ratio,savings_rate,grocery_total_spend,grocery_transaction_count,grocery_avg_amount,restaurant_total_spend,restaurant_transaction_count,restaurant_avg_amount,gas_total_spend,gas_transaction_count,gas_avg_amount,retail_total_spend,retail_transaction_count,retail_avg_amount,entertainment_total_spend,entertainment_transaction_count,entertainment_avg_amount,grocery_spend_percentage,restaurant_spend_percentage,gas_spend_percentage,retail_spend_percentage,entertainment_spend_percentage,most_frequent_category,avg_transaction_hour,most_common_hour,weekend_transaction_ratio,most_common_day,weekend_weekday_spending_ratio,monthly_spending_trend,monthly_frequency_trend,spending_volatility,frequency_volatility,most_used_payment_mode,payment_mode_diversity,location_diversity,most_common_location,merchant_loyalty_score,top_merchant,small_transaction_ratio,medium_transaction_ratio,large_transaction_ratio
CUST_000724,1,173,172,98,30,9,13,0.5697674418604651,3.9883720930232553,17.093023255813954,-7685.61,-78.42459183673469,-48.39,183.06658648411263,-506.38,794.59,-10096.78,-108.56752688172044,-506.38,93,2411.17,482.23400000000004,794.59,5.0,-7685.610000000001,0.2388058371084643,-3.1875023328923304,0.0,0,0.0,-1448.3600000000001,31,-46.72129032258065,-96.63,2,-48.315,-7050.68,32,-220.33375,-596.72,18,-33.15111111111111,0.0,0.14344771303326406,0.009570377882849779,0.6983097581605224,0.05910002991052593,retail,8.448979591836734,11,0.25510204081632654,3,0.15259542087764266,-176.50285714285715,1.9642857142857157,932.5275112120536,6.611677980232077,Debit Card,6,13,Chicago,0.09183673469387756,Nike,0.47959183673469385,0.2857142857142857,0.23469387755102042
CUST_000733,3,173,170,74,28,10,13,0.43529411764705883,3.047058823529412,13.058823529411764,-7594.75635693004,-102.63184266121675,-55.995,239.05260057375378,-1393.1263569300415,806.02,-9297.276356930042,-130.94755432295835,-1393.1263569300415,71,1702.5200000000002,567.5066666666668,806.02,3.0,-7594.756356930042,0.18312029616404474,-4.4608911242922495,-237.62,1,-237.62,-1150.2,20,-57.510000000000005,-34.56,1,-34.56,-5303.54,22,-241.07,-1931.8863569300415,18,-107.32701982944675,0.025558022680791007,0.12371365073413777,0.003717217674640759,0.5704401801552156,0.2077905703523639,retail,9.31081081081081,5,0.3108108108108108,0,0.4941190133835734,97.13973978071712,0.21428571428571475,864.5366907934554,4.923910839889739,Debit Card,6,13,Houston,0.0945945945945946,Subway,0.4189189189189189,0.3108108108108108,0.2702702702702703
CUST_000649,2,173,170,85,30,10,13,0.5,3.5,15.0,-2576.07,-30.306705882352944,-37.84,317.25374899052554,-506.32,2045.72,-7428.25,-91.70679012345678,-506.32,81,4852.179999999999,1213.0449999999998,2045.72,4.0,-2576.0700000000006,0.6532063406589708,-0.5309098178550674,-460.77,3,-153.59,-1085.73,22,-49.35136363636364,-277.81,5,-55.562,-3744.16,15,-249.61066666666665,-713.26,27,-26.417037037037037,0.06202941473429138,0.14616228586813854,0.037399118231077305,0.504043348029482,0.0960199239390166,entertainment,8.988235294117647,13,0.23529411764705882,2,-0.47008074055027005,-66.43535714285706,1.2857142857142865,957.2901530137782,6.401530429259451,Credit Card,6,13,San Jose,0.10588235294117647,AMC Theaters,0.5294117647058824,0.2823529411764706,0.18823529411764706
CUST_000432,2,173,171,98,32,10,13,0.5730994152046783,4.011695906432749,17.19298245614035,-11324.64431147747,-115.55759501507623,-54.48,373.0123858518785,-3369.094311477468,854.5,-12890.394311477468,-134.27494074455697,-3369.094311477468,96,1565.75,782.875,854.5,2.0,-11324.644311477468,0.12146641616741491,-7.232728284513791,-148.86,2,-74.43,-1654.16,29,-57.040000000000006,-256.64,4,-64.16,-5741.06,21,-273.38380952380953,-667.08,26,-25.65692307692308,0.01154813393624869,0.1283250116349935,0.019909398719594674,0.44537504914711745,0.051750162476103555,restaurant,9.316326530612244,15,0.22448979591836735,2,0.21873183891161949,220.0035222483903,0.2500000000000017,1816.2478557051365,6.369570517030843,Check,6,13,Phoenix,0.10204081632653061,AMC Theaters,0.42857142857142855,0.3877551020408163,0.1836734693877551
CUST_000596,2,173,171,85,34,10,12,0.49707602339181284,3.4795321637426904,14.912280701754385,-9100.996834937408,-107.07055099926363,-53.82,314.43858302995716,-1915.476834937409,1685.59,-11325.28683493741,-136.4492389751495,-1915.476834937409,83,2224.29,1112.145,1685.59,2.0,-9100.99683493741,0.19640032366670673,-4.091641303488938,-293.39,3,-97.79666666666667,-1057.05,22,-48.04772727272727,-50.95,1,-50.95,-6505.42,26,-250.20846153846153,-402.73,13,-30.97923076923077,0.025905745635944544,0.09333538438418208,0.004498782303934608,0.5744154735164333,0.0355602472475679,retail,8.611764705882353,1,0.3058823529411765,4,0.10506432133865078,-129.59451179018524,0.5357142857142859,1231.0245709635674,6.356741560367712,Bank Transfer,6,12,Phoenix,0.08235294117647059,Domino's,0.4588235294117647,0.32941176470588235,0.21176470588235294
CUST_000914,2,173,171,72,29,10,12,0.42105263157894735,2.947368421052632,12.631578947368421,-5260.12328149056,-73.05726779848,-52.565,291.41537636374363,-1469.01328149056,811.77,-8656.56328149056,-129.20243703717253,-1469.01328149056,67,3396.4400000000005,679.2880000000001,811.77,5.0,-5260.12328149056,0.3923543200177672,-1.5487166802565506,-307.49,4,-76.8725,-2382.64328149056,17,-140.15548714650353,-204.1,3,-68.03333333333333,-4380.49,14,-312.89214285714286,-593.38,21,-28.256190476190476,0.03552102491498841,0.2752412480580049,0.02357748604881178,0.5060310723270921,0.06854683327606043,entertainment,7.402777777777778,13,0.2916666666666667,0,-0.010023745169209543,85.08440846495989,-0.6071428571428571,722.6716104819012,4.620274751084637,Credit Card,6,12,Austin,0.08333333333333333,GameStop,0.4027777777777778,0.3194444444444444,0.2777777777777778
CUST_000150,1,173,171,82,27,8,12,0.47953216374269003,3.356725146198831,14.385964912280702,-5454.120000000001,-66.51365853658538,-60.32,136.41283701506705,-519.88,989.16,-6443.28,-79.54666666666667,-519.88,81,989.16,989.16,989.16,1.0,-5454.12,0.15351808395723918,-5.513890573820211,-2705.24,26,-104.0476923076923,-1059.37,21,-50.44619047619047,-1242.6,24,-51.775,-550.24,2,-275.12,-28.12,1,-28.12,0.41985448405160103,0.16441470803690045,0.19285208775654636,0.08539749941023826,0.004364236848313282,grocery,10.060975609756097,23,0.1951219512195122,3,0.2878829738249566,-315.3975,1.8928571428571432,836.3162878617499,6.13454587245254,Check,6,12,Chicago,0.08536585365853659,Kroger,0.34146341463414637,0.6219512195121951,0.036585365853658534
CUST_000349,8,173,165,90,37,10,13,0.5454545454545454,3.818181818181818,16.363636363636363,-5738.7699999999995,-63.764111111111106,-59.615,157.12905442925,-565.69,859.49,-7303.13,-82.99011363636363,-565.69,88,1564.3600000000001,782.1800000000001,859.49,2.0,-5738.77,0.2142040467580339,-3.668445882022041,-1947.28,20,-97.364,-1091.1299999999999,25,-43.645199999999996,-1438.4,25,-57.536,-1424.19,3,-474.73,-130.7,4,-32.675,0.2666363600264544,0.14940580271746495,0.19695664735531204,0.19501090628264867,0.017896436185580702,gas,9.2,6,0.3,1,0.2727395713896017,-93.8803571428572,1.0000000000000009,506.4838608585708,6.874976808866266,Check,6,13,San Diego,0.07777777777777778,Exxon,0.37777777777777777,0.5333333333333333,0.08888888888888889
CUST_000037,0,173,172,101,31,9,12,0.5872093023255814,4.1104651162790695,17.61627906976744,-6973.43,-69.04386138613862,-47.6,277.9228478551927,-511.03,1637.66,-11193.98,-115.40185567010309,-511.03,97,4220.55,1055.1375,1637.66,4.0,-6973.429999999999,0.3770374790735735,-1.6522562225302386,-174.8,3,-58.26666666666667,-1765.57,26,-67.90653846153846,0.0,0,0.0,-7440.58,27,-275.57703703703703,-831.1899999999999,31,-26.812580645161287,0.01561553620785458,0.1577249557351362,0.0,0.6646947734407244,0.07425330400804718,entertainment,8.92079207920792,13,0.27722772277227725,2,0.10211083962613046,144.18607142857135,0.9642857142857143,726.5478013938272,5.038626311013828,Cash,6,12,New York,0.09900990099009901,Amazon,0.46534653465346537,0.3069306930693069,0.22772277227722773
CUST_000005,1,173,171,74,32,10,12,0.4327485380116959,3.0292397660818717,12.982456140350877,-8050.073911793712,-108.78478259180692,-58.185,274.04209232346875,-1264.5739117937117,1591.49,-9641.56391179371,-132.07621796977685,-1264.5739117937117,73,1591.49,1591.49,1591.49,1.0,-8050.07391179371,0.1650655448182286,-5.0581994934267325,-94.73,1,-94.73,-2270.9539117937115,21,-108.14066246636722,-189.59,4,-47.3975,-6026.96,23,-262.0417391304348,-538.95,15,-35.93,0.009825169533349751,0.23553792025543135,0.019663822356463415,0.6251019082731724,0.05589860783277577,retail,8.972972972972974,2,0.25675675675675674,2,0.3455802908703894,-56.5495808792452,0.2857142857142859,748.5020001540285,3.499271061118826,Bank Transfer,6,12,Dallas,0.08108108108108109,KFC,0.40540540540540543,0.4189189189189189,0.17567567567567569
CUST_000651,8,173,164,80,30,10,12,0.4878048780487805,3.414634146341464,14.634146341463415,-15104.49503424984,-188.806187928123,-73.745,619.6697789419346,-4560.588243376562,410.21,-15855.125034249839,-203.27083377243383,-4560.588243376562,78,750.63,375.315,410.21,2.0,-15104.49503424984,0.04734305143469434,-20.122423876277047,-2448.82,22,-111.31,-181.46,3,-60.48666666666667,-153.61,3,-51.20333333333334,-3453.936790873277,2,-1726.9683954366385,-148.0,5,-29.6,0.15444974383425683,0.011444879785433083,0.00968834996054434,0.21784355427107452,0.009334521152011993,grocery,8.4875,10,0.3375,1,0.263750808201442,-559.4286257501058,-0.6785714285714288,1739.9292791931396,5.473498303048005,UPI,6,12,Philadelphia,0.1,Internet Provider,0.3625,0.425,0.2125
CUST_000309,0,173,173,103,33,10,13,0.5953757225433526,4.167630057803468,17.86127167630058,-11941.582247231529,-115.93769172069445,-54.81,454.3053696658207,-4211.532247231527,1205.49,-14054.442247231531,-139.15289353694584,-4211.532247231527,101,2112.86,1056.43,1205.49,2.0,-11941.58224723153,0.15033396294443452,-5.651856842020545,-467.21999999999997,4,-116.80499999999999,-1775.02,28,-63.39357142857143,-113.72999999999999,2,-56.864999999999995,-5706.11,22,-259.36863636363637,-817.65,29,-28.194827586206895,0.03324358176447975,0.12629601152259504,0.00809210340754737,0.4060004587605744,0.05817733536605212,entertainment,8.980582524271844,11,0.33980582524271846,5,2.816653055708568,-382.0543659725547,2.071428571428572,1356.3439235393148,6.0642815076546075,UPI,6,13,San Diego,0.08737864077669903,Best Buy,0.44660194174757284,0.39805825242718446,0.1553398058252427
CUST_000937,0,173,172,85,34,10,12,0.4941860465116279,3.4593023255813953,14.825581395348838,-6312.27,-74.262,-55.37,223.55455118222423,-501.01,1052.08,-9041.53,-110.26256097560976,-501.01,82,2729.2599999999998,909.7533333333332,1052.08,3.0,-6312.27,0.3018582032023341,-2.312813729728938,-35.18,1,-35.18,-1111.13,18,-61.729444444444454,-240.5,5,-48.1,-6259.33,26,-240.74346153846153,-580.34,19,-30.54421052631579,0.0038909343883170213,0.12289181145226527,0.026599480397676054,0.6922865930876743,0.0641860393097186,retail,9.4,7,0.18823529411764706,1,0.34183708175672806,28.805714285714252,0.8214285714285722,575.2947172093444,4.549052379454474,Credit Card,6,12,Jacksonville,0.08235294117647059,Spotify,0.4117647058823529,0.3411764705882353,0.24705882352941178
CUST_000707,1,173,171,65,23,9,12,0.38011695906432746,2.6608187134502925,11.403508771929824,-5935.3792199904965,-91.31352646139226,-55.13,214.03692184300698,-1290.2192199904969,805.19,-7101.1692199904965,-112.7169717458809,-1290.2192199904969,63,1165.79,582.895,805.19,2.0,-5935.3792199904965,0.16416873952506095,-5.0912936463604055,-1815.82,16,-113.48875,-1353.4492199904969,2,-676.7246099952484,-64.81,1,-64.81,-449.0,1,-449.0,-52.05,3,-17.349999999999998,0.2557071862036869,0.19059526368987278,0.009126666045015998,0.06322902413535231,0.007329778855779704,transport,8.738461538461538,2,0.27692307692307694,2,0.22899967255456555,-33.11175785680355,0.8214285714285716,399.2469422629822,4.3659162256960355,UPI,6,12,Philadelphia,0.13846153846153847,Electric Company,0.46153846153846156,0.35384615384615387,0.18461538461538463
CUST_000775,1,173,172,94,29,10,12,0.5465116279069767,3.825581395348837,16.3953488372093,-4793.210000000001,-50.99159574468086,-53.375,169.80594695123864,-249.58,1510.84,-6304.050000000001,-67.78548387096775,-249.58,93,1510.84,1510.84,1510.84,1.0,-4793.210000000001,0.23966180471284326,-3.1725463980302355,-1901.6100000000001,16,-118.85062500000001,-1752.71,30,-58.42366666666667,-1486.01,30,-49.53366666666667,-41.24,1,-41.24,-43.56,1,-43.56,0.3016489399671639,0.2780292034485767,0.23572306691729916,0.006541826286276282,0.00690984367192519,gas,8.808510638297872,14,0.24468085106382978,3,0.6292684419124795,-61.36821428571431,0.9285714285714293,742.9220470904476,7.345691504104252,Debit Card,6,12,Dallas,0.0851063829787234,Exxon,0.4574468085106383,0.5,0.0425531914893617
CUST_000753,2,173,171,80,32,9,13,0.4678362573099415,3.274853801169591,14.035087719298245,-7474.701214660354,-93.43376518325442,-41.2,311.8783414093805,-2416.761214660353,1143.56,-8618.261214660353,-109.09191410962472,-2416.761214660353,79,1143.56,1143.56,1143.56,1.0,-7474.701214660354,0.13269033874892452,-6.536343711445271,-151.0,2,-75.5,-1410.49,25,-56.4196,0.0,0,0.0,-2805.22,11,-255.01999999999998,-700.53,24,-29.18875,0.017520935631788102,0.16366294370384638,0.0,0.32549721227155376,0.08128437773600344,restaurant,8.9125,0,0.2875,3,0.13841380709610368,-64.32035714285718,1.0000000000000009,547.8592300894807,6.0676458804558,Check,6,13,New York,0.0875,Pizza Hut,0.5375,0.3375,0.125
CUST_000407,5,173,167,72,31,10,13,0.4311377245508982,3.0179640718562872,12.934131736526947,-4200.530000000001,-58.34069444444445,-55.21,135.37038928021573,-514.36,740.35,-5390.47,-77.0067142857143,-514.36,70,1189.94,594.97,740.35,2.0,-4200.530000000001,0.22074884008259021,-3.5300351278215714,-1267.66,16,-79.22875,-948.62,19,-49.927368421052634,-1306.04,20,-65.30199999999999,-937.29,3,-312.43,-84.85,2,-42.425,0.23516687784182086,0.17598094414772736,0.24228685068277903,0.17387908661025847,0.01574074245844982,gas,9.194444444444445,2,0.25,3,0.7067832008711624,-47.852500000000035,1.1071428571428572,412.88014455450264,4.919764387920733,Check,6,13,Phoenix,0.06944444444444445,Shell,0.4444444444444444,0.4722222222222222,0.08333333333333333
CUST_000105,1,173,171,98,26,8,12,0.5730994152046783,4.011695906432749,17.19298245614035,-10340.559999999998,-105.51591836734691,-59.355000000000004,112.70742888308901,-518.2,-9.94,-10340.559999999998,-105.51591836734691,-518.2,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1856.13,30,-61.871,-95.66,2,-47.83,-6826.22,31,-220.20064516129034,-869.63,27,-32.20851851851852,0.0,0.17949994971258815,0.009250949658432426,0.6601402631965775,0.08409892694399532,retail,7.969387755102041,5,0.20408163265306123,3,0.28712065293563366,-149.10357142857157,1.0357142857142876,764.8284579977822,7.521398046336104,Check,6,12,Austin,0.10204081632653061,Apple Store,0.40816326530612246,0.42857142857142855,0.16326530612244897
CUST_000188,0,173,172,67,31,10,12,0.38953488372093026,2.7267441860465116,11.686046511627907,-881.9400000000004,-13.163283582089559,-53.61,212.14041333718782,-263.98,1049.03,-4019.84,-63.806984126984126,-263.98,63,3137.9,784.475,1049.03,4.0,-881.94,0.7806032080878841,-0.28106058191784317,-796.15,10,-79.615,-1028.25,17,-60.48529411764706,-1204.88,21,-57.3752380952381,-382.85,2,-191.425,-80.66000000000001,4,-20.165000000000003,0.19805514647349146,0.2557937629358382,0.29973332271931225,0.09524010905906703,0.020065475242795734,gas,7.82089552238806,1,0.26865671641791045,1,-4.165272942612069,-28.030000000000012,0.42857142857142894,818.8011312265995,4.370588154508101,Credit Card,6,12,Dallas,0.08955223880597014,Exxon,0.40298507462686567,0.5223880597014925,0.07462686567164178
CUST_000319,2,173,170,91,31,9,13,0.5352941176470588,3.7470588235294118,16.058823529411764,-6072.52,-66.73098901098902,-42.21,191.0046832995053,-581.0,750.37,-8482.140000000001,-97.49586206896554,-581.0,87,2409.62,602.405,750.37,4.0,-6072.520000000001,0.28408161148012173,-2.5201152048870785,-365.89,4,-91.4725,-1521.8700000000001,27,-56.36555555555556,-70.86,2,-35.43,-5202.360000000001,18,-289.02000000000004,-861.76,29,-29.715862068965517,0.043136519793354026,0.17942052359428162,0.008354023866618564,0.6133310697536235,0.10159700264320087,entertainment,8.747252747252746,3,0.2087912087912088,0,0.6525392825458683,171.35749999999982,0.7500000000000009,919.6821405978775,6.0,Credit Card,6,13,Phoenix,0.0989010989010989,McDonald's,0.5054945054945055,0.31868131868131866,0.17582417582417584
CUST_000934,0,173,172,87,31,10,12,0.5058139534883721,3.5406976744186043,15.174418604651162,-7479.18497668528,-85.96764341017564,-56.54,404.25590631196667,-3370.6849766852797,1045.1,-10376.334976685279,-125.01608405644915,-3370.6849766852797,83,2897.15,724.2875,1045.1,4.0,-7479.184976685279,0.2792074471872433,-2.5815663588993596,-6153.33497668528,25,-246.1333990674112,-1135.77,21,-54.08428571428571,-1000.09,19,-52.636315789473684,-845.05,3,-281.68333333333334,-35.94,2,-17.97,0.5930162230220293,0.1094577230353469,0.09638181518302129,0.08144012330931429,0.0034636507091139646,grocery,8.03448275862069,5,0.3563218390804598,1,0.3232284644606294,-514.6637475019943,1.9285714285714286,1530.9196971597503,4.8064582403602065,Credit Card,6,12,Chicago,0.08045977011494253,McDonald's,0.3333333333333333,0.5517241379310345,0.11494252873563218
CUST_000793,1,173,171,95,32,9,13,0.5555555555555556,3.8888888888888893,16.666666666666668,-4317.604963058536,-45.44847329535301,-55.04,375.21098516634635,-1542.2849630585356,1839.35,-11089.114963058535,-124.59679733773635,-1542.2849630585356,89,6771.51,1128.585,1839.35,6.0,-4317.604963058535,0.6106447649391419,-0.6376133186037583,-446.11,4,-111.5275,-1353.12,25,-54.12479999999999,-177.61,3,-59.20333333333334,-7841.944963058536,27,-290.442406039205,-601.0,18,-33.388888888888886,0.040229540543689754,0.12202236197457458,0.016016607329951665,0.7071750080310842,0.05419729184900034,retail,9.136842105263158,5,0.22105263157894736,4,0.7101051042707173,131.87035450418088,0.5714285714285714,1037.0635127559297,8.699049912936188,Credit Card,6,13,Philadelphia,0.09473684210526316,Macy's,0.42105263157894735,0.35789473684210527,0.22105263157894736
CUST_000556,1,173,171,86,28,8,12,0.5029239766081871,3.52046783625731,15.087719298245613,-8515.33,-99.01546511627907,-81.155,83.76404398711443,-413.75,-5.24,-8515.33,-99.01546511627907,-413.75,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3081.46,27,-114.12814814814816,-130.11,2,-65.055,-225.31,5,-45.062,-532.69,2,-266.345,-112.16,3,-37.38666666666666,0.3618720589806854,0.01527950179264926,0.026459338628097795,0.0625565891163349,0.013171538859915,grocery,8.476744186046512,3,0.29069767441860467,1,0.3800981833328201,-139.89607142857153,0.535714285714287,808.1489465767194,6.496466857658327,UPI,6,12,Philadelphia,0.09302325581395349,Costco,0.3953488372093023,0.46511627906976744,0.13953488372093023
CUST_000082,1,173,171,63,27,8,12,0.3684210526315789,2.5789473684210527,11.052631578947368,-2469.0899999999997,-39.19190476190476,-57.58,220.58588309067744,-421.13,1176.63,-4693.88,-76.9488524590164,-421.13,61,2224.79,1112.395,1176.63,2.0,-2469.09,0.47397675270778117,-1.109808116721129,-1437.6100000000001,16,-89.85062500000001,-953.04,18,-52.946666666666665,-937.94,16,-58.62125,-725.4,3,-241.79999999999998,-93.83,2,-46.915,0.30627327498785656,0.20303885058842577,0.19982189574509787,0.15454165850000426,0.01998985913572567,restaurant,8.53968253968254,2,0.3333333333333333,5,2.0462660234661283,-231.34892857142862,0.6785714285714295,711.7632440779786,3.927922024247863,Cash,6,12,Philadelphia,0.12698412698412698,BP,0.38095238095238093,0.5238095238095238,0.09523809523809523
CUST_000758,0,172,172,75,30,9,12,0.436046511627907,3.0523255813953485,13.081395348837209,-7352.999999999999,-98.03999999999999,-59.16,145.41043426072247,-529.94,418.8,-8042.17,-110.16671232876712,-529.94,73,689.1700000000001,344.58500000000004,418.8,2.0,-7353.0,0.08569453269453395,-10.669355891869928,-226.42000000000002,2,-113.21000000000001,-1314.78,20,-65.739,-308.71,6,-51.45166666666666,-5448.24,22,-247.6472727272727,-440.5,16,-27.53125,0.028154092738651385,0.16348572586752083,0.0383864056591691,0.6774589445386009,0.0547737737451459,retail,8.586666666666666,13,0.36,5,0.48917899716867647,-187.58535714285716,1.3571428571428579,530.2500530458267,5.229430062206608,UPI,6,12,Dallas,0.08,Domino's,0.4266666666666667,0.4,0.17333333333333334
CUST_000351,12,172,160,99,35,10,12,0.61875,4.33125,18.5625,-7546.602450803725,-76.22830758387602,-54.72,395.78523127487375,-3373.052450803725,1598.74,-10245.322450803726,-105.62188093612089,-3373.052450803725,97,2698.7200000000003,1349.3600000000001,1598.74,2.0,-7546.602450803725,0.263409962249484,-2.7963636282399524,-2285.94,20,-114.297,-1704.27,31,-54.976451612903226,-1444.97,25,-57.7988,-494.14000000000004,3,-164.71333333333334,-82.5,2,-41.25,0.22312035672636857,0.16634615534880537,0.1410370446551094,0.04823079042878106,0.008052455195641796,restaurant,9.232323232323232,8,0.30303030303030304,0,0.052509709949513594,254.95223038584726,0.8214285714285722,1321.7288411958,6.127888739864918,UPI,6,12,Jacksonville,0.09090909090909091,Subway,0.40404040404040403,0.5252525252525253,0.0707070707070707
CUST_000972,0,172,172,94,31,9,13,0.5465116279069767,3.825581395348837,16.3953488372093,-8876.936324964505,-94.43549281877132,-68.195,272.61378840770095,-1749.9082681666894,1079.81,-11342.726324964506,-124.64534423037918,-1749.9082681666894,91,2465.79,821.93,1079.81,3.0,-8876.936324964507,0.21738953487513646,-3.6000374423468773,-2465.44,23,-107.19304347826088,-1309.5080567978148,5,-261.90161135956293,-158.95,2,-79.475,0.0,0,0.0,-79.19,2,-39.595,0.21735867809608947,0.11544914505392623,0.014013385798629624,0.0,0.006981566664947971,utilities,8.585106382978724,10,0.32978723404255317,5,0.4537563672999708,-212.01741550214533,0.6428571428571442,954.1425808168008,6.651683843898752,Cash,6,13,San Jose,0.10638297872340426,Gas Company,0.2978723404255319,0.5531914893617021,0.14893617021276595
CUST_000822,7,172,164,81,30,10,12,0.49390243902439024,3.457317073170732,14.817073170731707,-10154.3610531162,-125.36248213723702,-44.11,483.0669226292643,-4306.1810531162,366.39,-10877.341053116199,-137.68786143185062,-4306.1810531162,79,722.98,361.49,366.39,2.0,-10154.3610531162,0.06646661132252324,-14.045147933713517,-1962.24,17,-115.42588235294117,-96.79,1,-96.79,-56.6,1,-56.6,-955.77,3,-318.59,-4405.651053116199,5,-881.1302106232399,0.18039702813564415,0.008898314351582374,0.005203477552428581,0.08786798127711422,0.40503014768062684,transport,9.246913580246913,13,0.345679012345679,2,1.8715054232919617,-465.6590037940143,1.785714285714286,2054.0101900846644,7.461465632686054,Cash,6,12,Jacksonville,0.1111111111111111,Uber,0.48148148148148145,0.37037037037037035,0.14814814814814814
CUST_000948,4,172,168,107,34,10,13,0.6369047619047619,4.458333333333333,19.107142857142858,-10508.239999999998,-98.2078504672897,-54.18,140.14226585615842,-556.32,329.75,-11067.48,-105.40457142857143,-556.32,105,559.24,279.62,329.75,2.0,-10508.24,0.05053002128759212,-18.790215292182246,-331.4,3,-110.46666666666665,-1317.03,22,-59.865,-283.49,5,-56.698,-7108.03,28,-253.85821428571427,-1000.81,31,-32.284193548387094,0.029943582459602366,0.11899998915742337,0.02561468374011067,0.6422446663558461,0.09042799264150465,entertainment,9.186915887850468,12,0.2523364485981308,1,0.43454263735213616,-203.94392857142864,1.67857142857143,890.2684522212434,7.6851300893215795,UPI,6,13,Los Angeles,0.102803738317757,Nike,0.45794392523364486,0.3644859813084112,0.17757009345794392
CUST_000812,4,172,168,85,29,9,12,0.5059523809523809,3.5416666666666665,15.178571428571429,-4870.110000000001,-57.29541176470589,-62.18,141.23806715337508,-234.6,871.22,-6431.2300000000005,-77.48469879518073,-234.6,83,1561.12,780.56,871.22,2.0,-4870.110000000001,0.24274050220564336,-3.119625653377063,-2978.48,25,-119.1392,-1505.42,25,-60.216800000000006,-1113.41,20,-55.670500000000004,0.0,0,0.0,-62.410000000000004,3,-20.803333333333335,0.4631275821265916,0.234079639509083,0.17312551409294957,0.0,0.009704208992681027,grocery,8.8,3,0.21176470588235294,0,0.26918325862608145,40.21285714285705,-0.21428571428571438,498.9979711381601,6.401530429259451,UPI,6,12,Los Angeles,0.08235294117647059,KFC,0.4,0.5529411764705883,0.047058823529411764
CUST_000447,1,172,170,69,29,10,12,0.40588235294117647,2.8411764705882354,12.176470588235293,-6774.38,-98.17942028985507,-44.82,160.87165165292905,-524.33,498.3,-7550.4,-112.69253731343284,-524.33,67,776.02,388.01,498.3,2.0,-6774.379999999999,0.10277866073320618,-8.72964614314064,-24.17,1,-24.17,-758.37,14,-54.169285714285714,-137.55,2,-68.775,-5375.03,19,-282.89631578947365,-559.01,20,-27.950499999999998,0.0032011549057003605,0.10044103623649078,0.01821757787666879,0.7118867874549692,0.07403713710531892,entertainment,9.695652173913043,7,0.21739130434782608,1,0.2910048271800922,-59.71428571428583,0.6785714285714286,625.2899263868053,4.485805276602166,Bank Transfer,6,12,Jacksonville,0.10144927536231885,GameStop,0.5217391304347826,0.2608695652173913,0.21739130434782608
CUST_000369,0,172,172,83,32,9,12,0.48255813953488375,3.377906976744186,14.476744186046512,-3979.8421488413924,-47.94990540772762,-54.59,232.43284564650008,-1565.652148841392,722.14,-6605.082148841393,-83.60863479546067,-1565.652148841392,79,2625.24,656.31,722.14,4.0,-3979.8421488413933,0.3974575850597857,-1.5159917374569158,-3562.352148841392,24,-148.43133953505802,-1423.17,26,-54.737307692307695,-922.21,16,-57.638125,-58.02,1,-58.02,-102.59,3,-34.196666666666665,0.5393350254494972,0.21546590457616646,0.13962127634729968,0.00878414510108362,0.015531979419513422,restaurant,8.397590361445783,6,0.2891566265060241,5,0.3099074253217621,-178.2760714285714,0.9285714285714296,594.1642767769857,6.033917737697965,Check,6,12,Phoenix,0.0963855421686747,McDonald's,0.3855421686746988,0.5542168674698795,0.060240963855421686
CUST_000358,2,172,170,95,29,10,13,0.5588235294117647,3.9117647058823533,16.764705882352942,-12104.930573257452,-127.42032182376265,-71.48,438.3579538672124,-2957.673240631393,1193.98,-14896.110573257454,-163.69352278304893,-2957.673240631393,91,2791.18,697.795,1193.98,4.0,-12104.930573257454,0.1873764286505044,-4.336850569743784,-2173.16,21,-103.48380952380951,-220.5,3,-73.5,-37.92,1,-37.92,-352.34,1,-352.34,-115.11,4,-28.7775,0.1458877462887131,0.014802521699580904,0.0025456309426218045,0.023653154175194264,0.007727520511740398,utilities,8.852631578947369,4,0.30526315789473685,1,0.2580010596725049,-432.1287076388875,0.892857142857143,1551.8605913007038,7.068181072487418,Debit Card,6,13,San Diego,0.11578947368421053,Gas Company,0.3894736842105263,0.4,0.21052631578947367
