avg_monthly_spend,transaction_frequency,preferred_categories,churn_probability,customer_id,segment,signup_date
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000743,moderate_spender,2024-05-14 16:42:35.547892
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000744,low_spender,2024-08-05 16:42:35.547898
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000745,risky,2024-03-29 16:42:35.547903
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000746,low_spender,2023-06-26 16:42:35.547907
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000747,high_spender,2023-08-14 16:42:35.547912
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000748,low_spender,2025-03-15 16:42:35.547916
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000749,low_spender,2025-02-14 16:42:35.547921
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000750,risky,2024-08-04 16:42:35.547925
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000751,low_spender,2023-07-19 16:42:35.547930
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000752,moderate_spender,2024-06-14 16:42:35.547934
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000753,high_spender,2023-10-03 16:42:35.547939
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000754,moderate_spender,2024-05-28 16:42:35.547943
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000755,low_spender,2023-07-20 16:42:35.547948
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000756,risky,2025-01-09 16:42:35.547952
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000757,high_spender,2024-07-08 16:42:35.547957
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000758,risky,2023-08-02 16:42:35.547961
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000759,low_spender,2025-01-11 16:42:35.547966
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000760,high_spender,2023-07-30 16:42:35.547972
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000761,risky,2023-12-18 16:42:35.547977
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000762,low_spender,2025-05-03 16:42:35.547982
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000763,low_spender,2024-07-09 16:42:35.547987
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000764,moderate_spender,2024-10-14 16:42:35.547991
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000765,low_spender,2024-01-10 16:42:35.547997
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000766,moderate_spender,2024-10-02 16:42:35.548002
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000767,moderate_spender,2024-12-14 16:42:35.548007
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000768,high_spender,2024-07-23 16:42:35.548011
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000769,high_spender,2023-12-19 16:42:35.548016
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000770,high_spender,2023-07-14 16:42:35.548020
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000771,low_spender,2023-08-28 16:42:35.548025
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000772,moderate_spender,2023-09-18 16:42:35.548029
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000773,risky,2024-12-15 16:42:35.548034
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000774,moderate_spender,2024-11-17 16:42:35.548038
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000775,moderate_spender,2024-02-28 16:42:35.548043
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000776,high_spender,2024-03-27 16:42:35.548047
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000777,low_spender,2023-06-29 16:42:35.548051
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000778,moderate_spender,2024-02-22 16:42:35.548056
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000779,low_spender,2024-02-17 16:42:35.548062
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000780,moderate_spender,2023-11-22 16:42:35.548069
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000781,moderate_spender,2024-07-09 16:42:35.548074
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000782,risky,2024-11-04 16:42:35.548078
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000783,low_spender,2023-06-27 16:42:35.548083
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000784,risky,2024-02-04 16:42:35.548087
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000785,low_spender,2024-04-25 16:42:35.548092
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000786,risky,2024-12-07 16:42:35.548098
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000787,moderate_spender,2023-09-10 16:42:35.548103
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000788,moderate_spender,2024-09-07 16:42:35.548108
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000789,high_spender,2023-08-04 16:42:35.548112
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000790,risky,2024-05-06 16:42:35.548117
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000791,high_spender,2023-12-10 16:42:35.548121
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000792,high_spender,2024-08-03 16:42:35.548126
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000793,high_spender,2024-12-08 16:42:35.548130
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000794,low_spender,2024-02-16 16:42:35.548135
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000795,moderate_spender,2024-02-29 16:42:35.548139
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000796,high_spender,2024-10-06 16:42:35.548144
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000797,risky,2024-05-29 16:42:35.548149
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000798,high_spender,2024-03-23 16:42:35.548153
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000799,high_spender,2024-04-11 16:42:35.548160
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000800,low_spender,2024-09-22 16:42:35.548165
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000801,risky,2025-02-27 16:42:35.548169
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000802,low_spender,2024-10-04 16:42:35.548174
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000803,high_spender,2024-06-29 16:42:35.548178
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000804,high_spender,2023-07-26 16:42:35.548182
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000805,low_spender,2024-12-23 16:42:35.548187
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000806,moderate_spender,2025-04-12 16:42:35.548191
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000807,low_spender,2024-01-24 16:42:35.548196
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000808,moderate_spender,2024-01-27 16:42:35.548203
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000809,risky,2023-08-30 16:42:35.548208
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000810,high_spender,2025-03-01 16:42:35.548212
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000811,high_spender,2024-09-01 16:42:35.548217
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000812,moderate_spender,2024-12-19 16:42:35.548221
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000813,risky,2025-01-28 16:42:35.548226
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000814,low_spender,2024-09-20 16:42:35.548231
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000815,low_spender,2025-01-17 16:42:35.548235
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000816,high_spender,2024-09-19 16:42:35.548240
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000817,risky,2023-08-06 16:42:35.548244
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000818,risky,2025-03-18 16:42:35.548251
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000819,high_spender,2023-12-27 16:42:35.548255
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000820,high_spender,2023-08-13 16:42:35.548260
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000821,moderate_spender,2024-12-25 16:42:35.548265
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000822,low_spender,2024-03-08 16:42:35.548269
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000823,high_spender,2023-08-31 16:42:35.548274
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000824,low_spender,2024-09-17 16:42:35.548278
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000825,risky,2024-11-11 16:42:35.548283
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000826,high_spender,2023-12-02 16:42:35.548287
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000827,low_spender,2025-03-13 16:42:35.548292
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000828,high_spender,2024-04-17 16:42:35.548297
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000829,risky,2025-04-07 16:42:35.548303
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000830,risky,2024-05-04 16:42:35.548308
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000831,low_spender,2025-05-05 16:42:35.548313
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000832,low_spender,2025-03-13 16:42:35.548317
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000833,low_spender,2024-09-17 16:42:35.548322
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000834,high_spender,2023-10-04 16:42:35.548326
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000835,low_spender,2025-01-05 16:42:35.548331
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000836,high_spender,2024-05-26 16:42:35.548335
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000837,low_spender,2023-08-02 16:42:35.548340
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000838,moderate_spender,2024-02-01 16:42:35.548346
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000839,risky,2023-08-14 16:42:35.548351
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000840,moderate_spender,2025-01-03 16:42:35.548356
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000841,high_spender,2024-02-08 16:42:35.548360
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000842,high_spender,2024-07-25 16:42:35.548365
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000843,moderate_spender,2025-04-07 16:42:35.548369
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000844,moderate_spender,2025-04-09 16:42:35.548374
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000845,low_spender,2024-07-08 16:42:35.548378
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000846,risky,2023-11-12 16:42:35.548383
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000847,risky,2024-09-04 16:42:35.548388
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000848,high_spender,2023-07-29 16:42:35.548392
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000849,moderate_spender,2024-08-02 16:42:35.548397
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000850,low_spender,2025-04-03 16:42:35.548405
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000851,low_spender,2024-08-15 16:42:35.548410
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000852,high_spender,2024-05-10 16:42:35.548414
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000853,risky,2024-04-07 16:42:35.548419
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000854,risky,2024-04-21 16:42:35.548423
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000855,low_spender,2024-11-11 16:42:35.548428
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000856,risky,2023-12-29 16:42:35.548432
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000857,low_spender,2023-12-07 16:42:35.548439
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000858,low_spender,2025-02-26 16:42:35.548444
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000859,risky,2025-03-02 16:42:35.548448
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000860,risky,2023-09-13 16:42:35.548453
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000861,moderate_spender,2023-11-10 16:42:35.548458
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000862,low_spender,2024-06-27 16:42:35.548462
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000863,high_spender,2025-03-01 16:42:35.548467
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000864,low_spender,2023-07-15 16:42:35.548471
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000865,low_spender,2024-07-12 16:42:35.548476
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000866,risky,2023-09-12 16:42:35.548482
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000867,risky,2024-12-02 16:42:35.548487
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000868,risky,2024-05-27 16:42:35.548492
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000869,risky,2025-04-08 16:42:35.548496
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000870,low_spender,2023-08-31 16:42:35.548501
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000871,risky,2024-08-13 16:42:35.548507
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000872,high_spender,2025-03-06 16:42:35.548512
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000873,risky,2024-05-14 16:42:35.548517
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000874,moderate_spender,2025-04-20 16:42:35.548521
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000875,moderate_spender,2023-09-07 16:42:35.548526
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000876,risky,2025-04-16 16:42:35.548531
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000877,moderate_spender,2025-03-14 16:42:35.548537
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000878,moderate_spender,2023-07-31 16:42:35.548542
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000879,low_spender,2024-05-16 16:42:35.548546
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000880,risky,2023-10-19 16:42:35.548551
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000881,high_spender,2023-09-10 16:42:35.548555
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000882,moderate_spender,2023-06-26 16:42:35.548560
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000883,risky,2024-05-07 16:42:35.548564
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000884,low_spender,2024-02-22 16:42:35.548569
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000885,high_spender,2023-10-12 16:42:35.548573
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000886,moderate_spender,2023-11-26 16:42:35.548578
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000887,low_spender,2024-04-09 16:42:35.548582
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000888,low_spender,2023-07-26 16:42:35.548587
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000889,low_spender,2024-09-08 16:42:35.548591
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000890,high_spender,2025-04-25 16:42:35.548596
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000891,moderate_spender,2023-12-27 16:42:35.548600
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000892,risky,2023-10-24 16:42:35.548605
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000893,high_spender,2024-08-26 16:42:35.548612
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000894,low_spender,2024-02-20 16:42:35.548616
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000895,moderate_spender,2023-09-03 16:42:35.548621
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000896,low_spender,2024-01-05 16:42:35.548627
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000897,moderate_spender,2025-01-16 16:42:35.548632
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000898,moderate_spender,2025-03-07 16:42:35.548636
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000899,risky,2024-11-26 16:42:35.548641
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000900,risky,2025-02-21 16:42:35.548646
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000901,low_spender,2023-07-08 16:42:35.548650
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000902,low_spender,2025-03-16 16:42:35.548655
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000903,low_spender,2024-07-18 16:42:35.548659
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000904,moderate_spender,2023-08-07 16:42:35.548664
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000905,moderate_spender,2024-05-16 16:42:35.548669
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000906,moderate_spender,2025-01-17 16:42:35.548673
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000907,moderate_spender,2024-12-30 16:42:35.548678
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000908,moderate_spender,2024-01-02 16:42:35.548682
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000909,high_spender,2024-05-17 16:42:35.548687
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000910,low_spender,2024-01-29 16:42:35.548691
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000911,moderate_spender,2023-09-03 16:42:35.548696
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000912,high_spender,2025-03-15 16:42:35.548701
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000913,low_spender,2024-04-09 16:42:35.548705
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000914,risky,2023-11-30 16:42:35.548712
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000915,risky,2024-03-28 16:42:35.548717
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000916,high_spender,2025-01-13 16:42:35.548723
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000917,low_spender,2023-08-03 16:42:35.548727
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000918,high_spender,2024-02-16 16:42:35.548732
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000919,risky,2023-06-25 16:42:35.548736
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000920,low_spender,2025-01-10 16:42:35.548741
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000921,moderate_spender,2025-01-09 16:42:35.548746
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000922,risky,2023-12-24 16:42:35.548750
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000923,high_spender,2025-01-14 16:42:35.548755
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000924,moderate_spender,2024-07-14 16:42:35.548759
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000925,moderate_spender,2024-12-07 16:42:35.548764
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000926,low_spender,2024-10-03 16:42:35.548768
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000927,low_spender,2023-12-07 16:42:35.548773
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000928,low_spender,2025-03-02 16:42:35.548777
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000929,low_spender,2024-11-01 16:42:35.548782
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000930,low_spender,2025-01-13 16:42:35.548786
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000931,low_spender,2023-08-31 16:42:35.548791
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000932,high_spender,2023-12-24 16:42:35.548795
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000933,moderate_spender,2023-09-23 16:42:35.548799
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000934,moderate_spender,2024-11-27 16:42:35.548804
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000935,low_spender,2023-10-22 16:42:35.548813
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000936,high_spender,2025-04-22 16:42:35.548817
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000937,high_spender,2025-04-05 16:42:35.548822
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000938,low_spender,2023-07-25 16:42:35.548827
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000939,moderate_spender,2023-10-14 16:42:35.548831
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000940,risky,2023-08-28 16:42:35.548836
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000941,high_spender,2023-12-29 16:42:35.548840
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000942,low_spender,2023-08-03 16:42:35.548845
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000943,low_spender,2024-01-13 16:42:35.548849
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000944,moderate_spender,2024-04-01 16:42:35.548853
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000945,low_spender,2024-02-12 16:42:35.548858
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000946,high_spender,2025-03-21 16:42:35.548862
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000947,moderate_spender,2024-02-26 16:42:35.548867
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000948,risky,2024-01-12 16:42:35.548871
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000949,risky,2024-10-25 16:42:35.548876
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000950,low_spender,2023-09-08 16:42:35.548882
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000951,moderate_spender,2024-07-05 16:42:35.548887
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000952,low_spender,2024-06-02 16:42:35.548892
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000953,risky,2025-01-08 16:42:35.548896
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000954,low_spender,2023-12-11 16:42:35.548901
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000955,high_spender,2024-06-29 16:42:35.548907
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000956,moderate_spender,2024-01-30 16:42:35.548914
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000957,high_spender,2024-08-21 16:42:35.548919
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000958,risky,2024-09-10 16:42:35.548923
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000959,moderate_spender,2025-02-11 16:42:35.548927
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000960,high_spender,2024-07-28 16:42:35.548932
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000961,risky,2023-08-30 16:42:35.548936
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000962,risky,2024-09-09 16:42:35.548941
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000963,moderate_spender,2024-06-20 16:42:35.548945
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000964,low_spender,2024-11-08 16:42:35.548950
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000965,moderate_spender,2023-12-28 16:42:35.548954
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000966,risky,2023-12-28 16:42:35.548959
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000967,low_spender,2023-12-29 16:42:35.548963
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000968,high_spender,2025-02-18 16:42:35.548967
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000969,risky,2023-12-21 16:42:35.548972
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000970,risky,2024-09-17 16:42:35.548976
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000971,moderate_spender,2023-10-02 16:42:35.548981
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000972,low_spender,2025-04-02 16:42:35.548985
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000973,high_spender,2024-08-06 16:42:35.548990
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000974,risky,2023-09-18 16:42:35.548996
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000975,risky,2024-08-02 16:42:35.549001
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000976,high_spender,2025-01-31 16:42:35.549005
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000977,risky,2025-01-04 16:42:35.549010
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000978,low_spender,2024-05-12 16:42:35.549016
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000979,risky,2024-05-12 16:42:35.549023
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000980,high_spender,2024-04-06 16:42:35.549028
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000981,high_spender,2023-10-16 16:42:35.549032
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000982,moderate_spender,2024-05-15 16:42:35.549037
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000983,low_spender,2025-03-07 16:42:35.549041
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000984,risky,2023-12-22 16:42:35.549045
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000985,risky,2023-11-05 16:42:35.549050
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000986,low_spender,2023-08-22 16:42:35.549054
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000987,high_spender,2025-01-10 16:42:35.549059
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000988,high_spender,2024-04-13 16:42:35.549063
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000989,low_spender,2024-06-08 16:42:35.549068
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000990,low_spender,2024-12-25 16:42:35.549072
